Location,Date,Division,Grade,Pounds,Tons,Units,Check_Num,Receipt,Invoice,Notes,Filename
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,9760,4.88,,,300104556,,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/17/2017,11,[ 11 ]  OCC,3400,1.7,,,142599,2412674,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/25/2017,11,[ 11 ]  OCC,39940,19.97,,,142605,2427898,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/26/2017,11,[ 11 ]  OCC,37660,18.83,,,142606,2427899,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/27/2017,11,[ 11 ]  OCC,39040,19.52,,,142607,2427900,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/28/2017,11,[ 11 ]  OCC,40840,20.42,,,142611,2427904,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/28/2017,11,[ 11 ]  OCC,40100,20.05,,,142614,2427910,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/29/2017,11,[ 11 ]  OCC,36100,18.05,,,142621,2427917,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/29/2017,11,[ 11 ]  OCC,40860,20.43,,,142609,2427902,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/29/2017,11,[ 11 ]  OCC,40120,20.06,,,142620,2427916,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/29/2017,11,[ 11 ]  OCC,39440,19.72,,,142608,2427901,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/29/2017,11,[ 11 ]  OCC,38300,19.15,,,142618,2427914,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,39400,19.7,,,142622,2427918,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,41460,20.73,,,142662,2427908,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,37920,18.96,,,142619,2427915,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,39520,19.76,,,142660,2427905,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,37640,18.82,,,142661,2427907,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,36800,18.4,,,142623,2427919,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,41040,20.52,,,142613,2427909,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/30/2017,11,[ 11 ]  OCC,39800,19.9,,,142615,2427911,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/31/2017,11,[ 11 ]  OCC,35800,17.9,,,142612,2427906,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/31/2017,11,[ 11 ]  OCC,38840,19.42,,,142946,AU08171935,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/31/2017,11,[ 11 ]  OCC,38160,19.08,,,142617,2427913,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/31/2017,11,[ 11 ]  OCC,38860,19.43,,,142610,2427903,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/31/2017,11,[ 11 ]  OCC,40880,20.44,,,142616,2427912,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,8/31/2017,11,[ 11 ]  OCC,38200,19.1,,,142659,2427897,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,36980,18.49,,,142689,AU09178005,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,37900,18.95,,,142687,AU09178003,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,35620,17.81,,,142747,AU09178125,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,36840,18.42,,,142748,AU09178126,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,38840,19.42,,,142683,2437896,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,39360,19.68,,,142684,2437897,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,36220,18.11,,,142746,AU09178124,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/1/2017,11,[ 11 ]  OCC,37280,18.64,,,142957,2437900,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/2/2017,11,[ 11 ]  OCC,42860,21.43,,,142690,AU09178006,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/2/2017,11,[ 11 ]  OCC,41060,20.53,,,142686,2437899,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/2/2017,11,[ 11 ]  OCC,41480,20.74,,,142691,AU09178007,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/2/2017,11,[ 11 ]  OCC,38360,19.18,,,142685,2437898,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/3/2017,11,[ 11 ]  OCC,40480,20.24,,,142704,AU09178021,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/3/2017,11,[ 11 ]  OCC,40600,20.3,,,142693,AU09178009,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/3/2017,11,[ 11 ]  OCC,40220,20.11,,,142692,AU09178008,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/3/2017,11,[ 11 ]  OCC,37540,18.77,,,142740,2439255,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,36520,18.26,,,142695,AU09178011,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,40140,20.07,,,142698,AU09178014,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,37000,18.5,,,142697,AU09178013,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,37400,18.7,,,142696,AU09178012,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,38200,19.1,,,142694,AU09178010,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,41360,20.68,,,142699,AU09178015,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,40220,20.11,,,142688,AU09178004,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,41080,20.54,,,142731,2439246,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/4/2017,11,[ 11 ]  OCC,40700,20.35,,,142738,2439253,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,41620,20.81,,,142703,AU09178020,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,39800,19.9,,,142705,AU09178022,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,39860,19.93,,,142750,AU09178129,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,37640,18.82,,,142751,AU09178130,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,39190,19.595,,,142959,AU09178016,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,38740,19.37,,,142749,AU09178128,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,39200,19.6,,,142737,2439252,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,41100,20.55,,,142958,2437901,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/5/2017,11,[ 11 ]  OCC,39740,19.87,,,142730,2439245,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,37500,18.75,,,142753,AU09178132,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,39280,19.64,,,142752,AU09178131,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,35820,17.91,,,142754,AU09178133,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,39080,19.54,,,142700,AU09178017,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,38740,19.37,,,142755,AU09178134,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,40340,20.17,,,142733,2439248,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,43140,21.57,,,142706,AU09178023,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,39600,19.8,,,142701,AU09178018,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,37260,18.63,,,142732,2439247,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/6/2017,11,[ 11 ]  OCC,41400,20.7,,,142735,2439250,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,39440,19.72,,,142708,AU09178025,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,39500,19.75,,,142709,AU09178026,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,38360,19.18,,,142711,AU09178028,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,36600,18.3,,,142702,AU09178019,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,41800,20.9,,,142710,AU09178027,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,35980,17.99,,,142736,2439251,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,30900,15.45,,,142712,AU09178029,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,38220,19.11,,,142707,AU09178024,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/7/2017,11,[ 11 ]  OCC,37740,18.87,,,142728,2439233,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,40580,20.29,,,142762,AU09178205,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,35220,17.61,,,142768,AU09178214,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,37860,18.93,,,142767,AU09178213,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,41120,20.56,,,142765,AU09178209,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,37300,18.65,,,142973,2439236,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,40340,20.17,,,142971,2439234,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,40740,20.37,,,142713,AU09178030,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/8/2017,11,[ 11 ]  OCC,36480,18.24,,,142739,2439254,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,39320,19.66,,,142764,AU09178207,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,37280,18.64,,,142980,AU09178208,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,37180,18.59,,,142961,AU09178046,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,37700,18.85,,,142763,AU09178206,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,40160,20.08,,,142720,AU09178039,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,41940,20.97,,,143191,AU09178211,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,40300,20.15,,,142734,2439249,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/9/2017,11,[ 11 ]  OCC,36200,18.1,,,142975,2439240,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,38460,19.23,,,142716,AU09178033,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,38360,19.18,,,142714,AU09178031,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,41900,20.95,,,142721,AU09178040,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,37980,18.99,,,142791,2465417,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,40840,20.42,,,142715,AU09178032,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,38160,19.08,,,142972,2439235,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,38340,19.17,,,142976,2439241,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,37200,18.6,,,142977,2439244,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,38760,19.38,,,142974,2439238,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/10/2017,11,[ 11 ]  OCC,39220,19.61,,,142729,2439237,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,36580,18.29,,,142718,AU09178035,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,41620,20.81,,,142723,AU09178042,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,37060,18.53,,,142792,2465418,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,39980,19.99,,,143177,AU09178036,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,38840,19.42,,,142717,AU09178034,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,37880,18.94,,,142766,AU09178212,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,39940,19.97,,,142722,AU09178041,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/11/2017,11,[ 11 ]  OCC,43200,21.6,,,142719,AU09178038,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,34460,17.23,,,142727,AU09178051,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,37780,18.89,,,142963,AU09178049,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,35840,17.92,,,142964,AU09178052,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,41900,20.95,,,142726,AU09178050,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,39160,19.58,,,142724,AU09178043,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,36940,18.47,,,142725,AU09178048,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,33520,16.76,,,142995,AU09178372,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,40280,20.14,,,142998,AU09178376,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,37540,18.77,,,142797,AU09178371,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,38340,19.17,,,143214,AU09178375,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,38740,19.37,,,142796,AU09178370,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,36800,18.4,,,142789,2465414,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,44800,22.4,,,142997,AU09178374,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/12/2017,11,[ 11 ]  OCC,38980,19.49,,,142790,2465416,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,36420,18.21,,,143000,AU09178379,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,35920,17.96,,,142996,AU09178373,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,36960,18.48,,,142962,AU09178047,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,36680,18.34,,,142793,2465421,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,37480,18.74,,,142999,AU09178378,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,38740,19.37,,,142965,AU09178053,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,39600,19.8,,,142990,2465412,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,35600,17.8,,,142994,2467281,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,37440,18.72,,,143185,2439243,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/13/2017,11,[ 11 ]  OCC,40540,20.27,,,142992,2465422,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/14/2017,11,[ 11 ]  OCC,34240,17.12,,,143029,AU09178480,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/14/2017,11,[ 11 ]  OCC,37840,18.92,,,143032,AU09178483,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/14/2017,11,[ 11 ]  OCC,34020,17.01,,,142960,AU09178037,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/14/2017,11,[ 11 ]  OCC,35300,17.65,,,142991,2465415,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
Fort Gillem,9/14/2017,11,[ 11 ]  OCC,35820,17.91,,,143031,AU09178482,,baled_pmt_detail/Caraustar/011 Caraustar/done/Caraustar Ft Gillem 10 16 17 payment.xls
